리뷰ID,작성자ID,제목,내용,리뷰 날짜,숙박 날짜,여행 유형,종합 평점,가격,장소,침대의 퀄리티,객실,청결도,서비스
818010885,synchrosol,최상의 호텔,한국안에서 정말 아늑하고 최상의 서비스를 받으며 좋은 시간을 보내고 왔습니다.<br/>직원분들에 친절함에 더 감사했습니다. <br/>기회가 된다면 가족과 친구들와 함께하고 싶고 제주도 여행을 가늠 분들께 꼭 추천할것같아요 ,2021년 11월 9일,2021년 11월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
818008721,joyce372021,너무 좋아요,제주 그랜드 하얏트 기대했는데 너무 좋네요! 약간 홍콩이나 중국의 호텔 같은 느낌이 들기도하는데 복합 쇼핑몰이 함께 있어서 구경할 것도 많고 식사도 너무 맛있었어요! 야외수영장이 정말 최고였네요 ㅎㅎ,2021년 11월 9일,2021년 11월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
817926904,sk7929,그랜드 하얏트 제주 투숙후기,제주 시내권에서 원탑이라 할수있는 하얏트 제주에서 투숙하였는데 룸 컨디션이 아주 좋았고 조식과 룸 서비스를 이용해보니 음식의 맛 또한 제주도의 유명 맛집을 제칠만큼 아주 훌륭했다.<br/>직원의 서비스나 친절도가 매우좋아 더욱 만족도가 높았던곳이다.,2021년 11월 8일,2021년 11월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
817905850,hoy1004sky,신혼여행의 마지막날!,조금 가격은 비싸다고 느껴졌지만 그만큼 시설들이 모두 완벽했습니다<br/>내년 봄에는 엄마 모시고 또 한번 찾아뵐예정입니다,2021년 11월 8일,2021년 11월,커플로 여행함,5.0,3.0,5.0,5.0,5.0,5.0,5.0
817884725,x0125,하얏트 제주 방문관련,시그니엘 부산 들렀다가 하얏트 제주 방문한건데 전반적인 서비스나 친절도는 시그니엘이 좋았지만 시설부분에서는 하얏트가 만족스러웠습니다.  드림센터가 있어 멀리가지않아도 좋은서비스에 맛있는 식사를 할수있는것도 좋았고 특히 야외수영장이 크고 비수기라그런지 베드사용도 가능해서 너무 좋았어요~,2021년 11월 8일,2021년 11월,커플로 여행함,5.0,5.0,4.0,5.0,5.0,5.0,4.0
817883040,wm87916,완벽한 호캉스네요,호캉스로 방문한 제주 그랜드 하얏트. 어느하나 부족한 점 없이 완벽했습니다. 조식은 3가지 종류가 있는데 잘 선택하시는것이 좋아보입니다.,2021년 11월 8일,2021년 10월,커플로 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
817864352,koogi95,"기대이상의 투숙, 서비스 디테일의 실수?","투숙객들이 많았는지 칫솔및 기타물품 요청후 30분이 넘게 별도의 이야기도없이 기다리게 하였네요 다시 통화했을때 접수가 되었는지 좀 기분이 나빴고,<br/>늦은 저녁 체크인을 했는데 욕조내 청소중에 사용했을법안물이 10센치가량 차있었습니다.",2021년 11월 8일,2021년 11월,가족과 여행함,3.0,2.0,4.0,5.0,5.0,3.0,5.0
817849547,chun3731,행복한 신혼여행 마지막 밤,신혼여행으로 방문했던 마지막 호텔이었습니다.<br/>가장 비싸고 가장 최근에 지어졌고 가장 만족했던 호텔입니다<br/>다음에 다시 한번더 방문 하겠습니다,2021년 11월 8일,2021년 11월,커플로 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
817626605,wjsgk1202,허니문,쇼핑을 좋아하시면 호텔내부에 쇼핑 공간이 있어 좋을꺼같아요. <br/>저희는 허니문이였는데 세심하게 마카롱 선물도 주시구 추가로 받은 마사지도 너무 좋았네요 ㅎ,2021년 11월 6일,2021년 10월,커플로 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
817598669,god3060,체크인 서비스,"제주와 가장잘어울리는 편한 시설,서비스였습니다<br/>계속 기대합니다<br/>체크인시룸별  위치와뷰를 3D로<br/>보여주고 선택하는서비스 제안합니다",2021년 11월 6일,2021년 10월,가족과 여행함,1.0,1.0,1.0,1.0,1.0,1.0,1.0
817443418,Chang Ho L,그랜드하얏트 제주 강추,가족 여행으로 3박4일 머물다 왔어요. 투숙기간 동안 식사를 호텔에서 많이 했어요. 제주도 맛집 투어가 필요 없겠다는 생각이 들었어요. 그리고 아이와 함께 머무는 동안 수영장을 매일 이용했어요. 수영장 컨디션이나 이용하는 방법도 편했어요. 다음 번 제주 여행도 그랜드하얏트 이용하고 싶네요.,2021년 11월 5일,2021년 11월,가족과 여행함,5.0,3.0,4.0,5.0,5.0,5.0,5.0
817300032,hamgooma,국내 최고시설을 갖춘 멀티플렉스 호텔,"호텔의 시설, 직원의 친절도, 음식의 질과 양, 그리고 가격까지 정말 최상의 서비스를 받고왔습니다<br/>다만 침대가 너무 물렁해 그건 저랑 안맞았어요",2021년 11월 3일,2021년 10월,커플로 여행함,5.0,5.0,5.0,3.0,5.0,5.0,5.0
817115786,nurijini,대체로 만족,16층 2타워에 머물렀고 여기는 시티뷰이긴하나 중간쯤이  바다도 보이고 도시.산이 동시에 보이네요. 맨 끝방이라 바다가 잘 안보였습니다,2021년 11월 2일,2021년 10월,가족과 여행함,5.0,4.0,4.0,5.0,4.0,3.0,5.0
816940431,hansol725,이용후기,"다른 호텔에 비해 룸 내부가 큰게 차별화된 장점이고, 호텔 내에서 할 수 있는게 많아서 부모님을 모시고 오고 싶다는 생각이 들었다. 샤워가운도 두툼해서 수영하고 샤워가운 입었을때 따뜻해서 좋았다",2021년 11월 1일,2021년 10월,친구와 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
816859667,gon4396,좋았습니다.,방도 좋고 전반적인 호텔 분위기도 좋았습니다 다만 체크인 체크아웃 할때 시간이 너무 오래 걸렸고 5성급 치고는 요청한 사항에 대해 응대 (배달) 하는게 너무 느렸습니다. ,2021년 10월 31일,2021년 10월,커플로 여행함,5.0,3.0,5.0,5.0,5.0,5.0,4.0
816763092,chasinam91,신혼여행,"신혼여행으로 왔다고 하니 좋은 방을 잡아주셨구, 기념으로 마카롱까지 주셔서 감사했습니다. 전반적으로 너무 좋게 지내다 온거 같습니다.",2021년 10월 31일,2021년 10월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
816689814,kwomsc,한국 최고의 호텔,저번에 히든클리프를 투숙했었는데 그것과 비교는 안될정도로 좋고 시내 근처에 위치해 있어서 다른곳도 방문이 용이해 너무 좋았습니다!,2021년 10월 30일,2021년 10월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
816586639,kongrin0113,깨끗하고 친절하다,"그앤드 하얏트는 처음 방문 한 것이었는데, 어메이티들듀 너무 만족 스럽고 룸 컨디션도 최상이었다.<br/>직원들도 너무너무 친절하시다",2021년 10월 30일,2021년 10월,가족과 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
816329850,59833391,제주에 간다면 다시 또 가고싶은 호텔,룸의 퀄리티야 말할것도없었고 위치가<br/>제주시내인것만 관광지를 갈때 이동경로가 좀 불편했던거 빼면 친절한 직원분들까지 더할나위 없던 여행이라 다른 호텔을 가볼까 했는데 다시 그랜드 하얏트 제주를 찾게 만드는 여행이였어요,2021년 10월 28일,2021년 10월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
816305277,dglm818,신혼여행,신혼여행의 첫 이틀을 보냈습니다<br/>전반적으로 호텔내 모든 시설에 만족하며 사용할 수 있었습니다. <br/>잊지못할 이틀이 될 것입니다,2021년 10월 28일,2021년 10월,커플로 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
816084705,asy9149,그랜드 하얏트 제주,"만족합니다. 특히 호텔 직원들의 응대가 빠르고 매우 친절함. 고객의 요구를 배려하는 모습(특히, 프런트 데스크 직원 Lena)에 감동을 받았음.",2021년 10월 26일,2021년 10월,커플로 여행함,5.0,5.0,4.0,5.0,5.0,5.0,5.0
816060867,dldld7705,그랜드하얏트 첫 숙박 후기,"그랜드하얏트를 신혼여행으로 처음 숙박하게 되었습니다. 룸 컨디션이 좋은 층으로 부탁을 드렸었고 24층에 숙박하게 되었는데 숙박당시 24층이 객실내외 할 것없이 물이 새고 있더라구요 거듭되는 사과에 오히려 몸둘바를 몰랐지만 아무래도 많은 인원을 객실을 재 배정하시기엔 시간이 걸리셨던지 조금 오래걸리게 되어 체크인후 짐도 못풀고 아무것도 못하고 있는 상황에 조금은 지쳐서 프론트로 내려가서 상황을 말씀드렸는데 저층이여도 룸업그레이드를 해주셨더라구요 전망이며 객실내부는 처음 객실과는 달리 너무 황홀할만큼 좋았고 이렇게 과분하게 받아도 되나 싶을정도로 너무 좋았습니다. 또한 호텔 전반적으로 직원분들의 친절함과 상냥함이 너무 감사할 정도로 좋았고 어디 나가지 않고 호텔안에서 쇼핑,카페,술,놀이 등 모든걸 다 해결할 수 있는거에 감사하고 또 즐겁기도하고 흥미롭기도 했습니다. 하얏트 숙박하고 나서 다른 호텔을 숙박해보니 하얏트를 따라올 만한 호텔은 없었고 어딜가든 하얏트랑 비교하게 되더라구요 그정도로 침실이며 호텔에 대한 모든것이 완벽한 호텔이였습니다. 다음에 제주도를 가게된다면 호텔 알아볼 것도 없이 무조건 하얏트 이 말만 몇번이나 했던지 모르겠네요 그냥 진짜 최고라는 말 밖엔 더이상 할 말이 없었습니다. ",2021년 10월 26일,2021년 10월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
815898519,kimji1113,신혼여행으로 다녀왔어요 :),"중문에 있다가 제주로 넘어와 투숙하게 되었는데 정말 좋았어요.<br/>객실 내에서도 배려 요소들이 많았고, 수영장도 뷔페도 진짜 좋았습니다 :) <br/>호텔 들어갈 때부터 향이 너무 좋아서 있는 내내 행복했던 것 같아요.<br/>또 방문하고 싶습니다! ",2021년 10월 25일,2021년 10월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
815892187,ena2022021,호캉스는 바로여기네요,제주도 여행이 여러번이지만 호텔에 만족은 여기가 제일이네요.아이들과 함께 편안한 휴식도 중요하지만 타 호텔보다 넓은 룸과 통유리 전망으로 오션뷰 경관이 너무 좋아요.비행이 오르고 내리는 구경에 아이들이 너무 좋아하네요.해지는 석양 또한 너무 아름다웠습니다.제주도 관광도 해야 되는데 호텔을 벗어나기가 너무 아까울 정도네요.이틀동안 편안히 잘 쉬고 좋은 추억과 집으로 돌아갑니다.또 오고싶은 곳이네요.,2021년 10월 25일,2021년 10월,가족과 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
815759812,0302osy,친절하고 좋았던 호텔,"아주 좋은경험이었습니다. 일단 뷰 자체가 너무 좋았으며 객실컨션도 만족했습니다. 하우스키핑쪽이 수건을 더 요청했는데 바로 가져다 주셔서 감동했으며, 다만 체크아웃시간대에는 사람이많아 혼잡하여 조금 불편했습니다",2021년 10월 24일,2021년 10월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
815611339,kkwltn1,호텔이 너무 편하구 제주에 있는 동안 좋은여행이 되었습니다,"전반적으로 너무 좋았어요 !!  뷰가 정말 좋고 룸도 편안하고 좋아요 또 방문 할 예정입니다. 아 그랜드키친에서 디너를 먹었는데 생각보다는 종류가 별로없고 좀 아쉬웠어요,,",2021년 10월 23일,2021년 10월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
815266468,kku2673,그랜드 하얏트 제주 이용후기,매우 불안한 여행과 투숙이었어요<br/>수건에 냄새가 조금 났고 룸서비스는 요청해도 반응이 없었어요<br/>건물 외부나 내부는 아주 디자인이 우수했습니다.<br/>조식때 음료를 요청했는데 가져다 주지 않았어요<br/>직원들이 프런트를 제외하고 수준이 낮았어요,2021년 10월 20일,2021년 10월,가족과 여행함,4.0,3.0,4.0,2.0,3.0,3.0,2.0
815128671,anda6223,불쾌한 태도의 몇몇 직원들,"대부분 친절하였으나, 불쾌한 태도를 보이던 직원이 몇몇 있었습니다. 또한, 체크인 시 전반적인 사항에 대한 세부설명 보다는 룸안에 QR코드를 찍으면 대부분 설명되어 있다고 안내하시던데, 이게 맞는건지요? 어르신들이 이용하시기엔 굉장히 불편할 듯 합니다.",2021년 10월 19일,2021년 10월,커플로 여행함,1.0,2.0,3.0,3.0,3.0,3.0,1.0
815122821,bwv10102021,만족,올때마다 항상 만족해요. 방이 넓고 전반적인 시설물들도 좋아요. 시내 중심가에 있어서 다른 관광지로 이동하기도 편리합니다.,2021년 10월 19일,2021년 10월,친구와 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
815092362,Compass548028,제주도 최고의 호텔,"방크기, 서비스, 식사  등 모든 면이 만족스러웠습니다. 공항과 가까워서 제주도에 늦게 도착해도 빠른 시간내에 호텔에 도착해서 쉴 수 있고, 야외수영장은 온수라 추워도 수영이 가능해서 좋았습니다. ",2021년 10월 19일,2021년 10월,가족과 여행함,5.0,,,,,,5.0
814935089,smile3082,평안함과 안락함과 친절함이  좋았어여,쾌적한  느낌과 직원들의  친절하고 세심한  배려와 써비스에 기분이 좋았어여^^ 가격이 5성호텔이라<br/>비싸지만 프로모션을 통해 슬림한 가격이 있으면 좋겠네여^^<br/>특히 조식이 너무 청결한 기분과 친절한 부분이 좋았어여~,2021년 10월 18일,2021년 10월,출장 목적으로 여행함,4.0,2.0,2.0,2.0,2.0,2.0,2.0
814829249,danielhkim,제주여행의 시작이나 마지막 날에,제주여행을 마치는 마지막 날을 위한 계획이라면 적극 추천합니다 이착륙하는 비행기 보면서 여유롭게 수영하고 여러 식당에서 입맛에 맞게 식사를 하며 생각보다 큰 객실에서의 휴식이 너무 좋았습니다,2021년 10월 17일,2021년 10월,가족과 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
814506126,skylark862021,아직 신생호텔이라 깨끗하고 직원 친절도도 만족,신생호텔이라서 시설이 다 깔끔하고 직원 친절도도 높습니다.<br/>F&amp;B는 좀 아쉬운 면이 있네요. 좀 더 대표할 만한 메뉴를 만드시면 좋을 거 같고요.<br/>키즈프렌들리 호텔은 아니예요~ ㅎㅎ<br/>특히 수영장 기겁하실 듯 ㅎㅎㅎ 진짜 전복같이 생긴 풀 쪼끄만거 하나가 다예요 ㅎㅎ<br/>프로그램이나 시설 등 면에서 조금 아쉽습니다. <br/>산책로나 이런 것도 전혀 없고요^^;; 대신 프로그램 등으로 보완하면 좋을거 같다는 의견입니다.,2021년 10월 15일,2021년 10월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,4.0
814366202,apoptosissohn,그랜드 하얏트 제주,제주 여행의 경우 비행기표를 미리 구매해 두었기 때문에 여행을 변경 취소 하게되면 비행기표 환불이 어렵다는 점이 있습니다. 그랜드 하얏트 제주에 두달 전 예약을 했는데 일주일전 연락와서 오버부킹되었으니 예약을 취소 또는 변경하라는 호텔측의 이야기에 무척 실망했습니다. 그리고 객실내 비데 고장으로 새벽 4시부터 울려대는 경보음으로 잠을 설쳤습니다. ,2021년 10월 14일,2021년 10월,가족과 여행함,2.0,3.0,4.0,4.0,3.0,4.0,2.0
814358942,miseoncokr,가족이 된 연인과 함께한 즐거운 여행,"가족이 된 연인과 지금까지 다녀본 여행 중 가장 편안하게 즐길 수 있었고, 숙소내 식당을 이용하며 맛있는 것도 즐길 수 있었다. 나중에 자녀가 생기면 자녀와 함께, 그리고 양가 부모님과 함께 방문할 예정임.",2021년 10월 14일,2021년 10월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
814230794,jonia0606,그랜드하얏트 또 묵고싶은곳ㅎ,깔끔하고 직원들의 고객을 생각하는 배려가 돋보이는곳 <br/>야경이 좋으며 침구나 어메니티 등 호텔의 모든것이 좋은 추억이었습니당ㅎㅎ,2021년 10월 13일,2021년 10월,커플로 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
814110816,olovelyjm,최악의 고객응대 서비스 - 그랜드 하얏트 제주,객실은 WI-FI 연결 안됨.<br/>투숙객을 우습게 보며 거짓말로 고객을 우롱하는 그랜드 하얏트 제주.<br/><br/>콘시어지의 존재가치가 과연 무엇인지.....?,2021년 10월 12일,2021년 10월,가족과 여행함,1.0,4.0,5.0,4.0,1.0,4.0,1.0
